mapping_id,endpoint_id,provider_family,direction,external_field_path,external_type,required_optional,enum_or_validation,canonical_entity,canonical_field,disposition,transformation,persistence_rule,history_version_rule,web_consumer,ipad_consumer,offline_inclusion,status,evidence
F360-XPC-MAP-0252,INSP-API-009,Inspection API,response,$.data.visit.plant.city.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0253,INSP-API-009,Inspection API,response,$.data.visit.plant.commercial_entity,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0254,INSP-API-009,Inspection API,response,$.data.visit.plant.commercial_entity.number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0255,INSP-API-009,Inspection API,response,$.data.visit.plant.commercial_entity.unified_number,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0256,INSP-API-009,Inspection API,response,$.data.visit.plant.commercial_entity.name_en,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0257,INSP-API-009,Inspection API,response,$.data.visit.plant.commercial_entity.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0258,INSP-API-009,Inspection API,response,$.data.visit.city,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0259,INSP-API-009,Inspection API,response,$.data.visit.city.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0260,INSP-API-009,Inspection API,response,$.data.visit.city.code,int,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0261,INSP-API-009,Inspection API,response,$.data.visit.city.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0262,INSP-API-009,Inspection API,response,$.data.visit.city.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0263,INSP-API-009,Inspection API,response,$.data.visit.city.region_id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0264,INSP-API-009,Inspection API,response,$.data.visit.region,dict,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0265,INSP-API-009,Inspection API,response,$.data.visit.region.id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0266,INSP-API-009,Inspection API,response,$.data.visit.region.name_en,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0267,INSP-API-009,Inspection API,response,$.data.visit.region.name_ar,str,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0268,INSP-API-009,Inspection API,response,$.data.visit.region.code,int,NOT_DOCUMENTED,NOT_DOCUMENTED,inspection_tasks_or_observed_fact,inspection_tasks_or_observed_fact,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Task detail is context/observed fact; immutable report remains authoritative for compliance.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0269,INSP-API-010,Inspection API,response,$.current_page,int,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0270,INSP-API-010,Inspection API,response,$.data,list,NOT_DOCUMENTED,NOT_DOCUMENTED,plant_production_line_items,plant_production_line_items,CANONICAL_FIELD,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Typed production-line adapter owns the canonical projection.,Provider source/version retained; platform audit is separate.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0271,INSP-API-010,Inspection API,response,$.data[].id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0272,INSP-API-010,Inspection API,response,$.data[].old_id,NoneType,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
F360-XPC-MAP-0273,INSP-API-010,Inspection API,response,$.data[].plant_id,str,NOT_DOCUMENTED,NOT_DOCUMENTED,external_id,external_id,SOURCE_METADATA,Typed adapter normalization where an existing adapter declares this field; otherwise preserve exact structural path.,Retain provider ID with source and version metadata.,No platform history inferred.,Shared Factory 360 server projection or not consumed,Same shared server projection; no provider client,CANONICAL_VERSION_ONLY,STRUCTURALLY_DOCUMENTED,FACTORY_360_API_FIELD_INVENTORY.csv
