requirement_id,screen_id,score,tier,classification,module,had_module_signal
REQ-R0C-02026,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 19, row 6, cell 2",False
REQ-R0C-02027,SCR-ADM-040,8,STRONG,BUSINESS_RULE,"table 19, row 7, cell 2",False
REQ-R0C-02028,SCR-ADM-040,10,STRONG,BUSINESS_RULE,"table 19, row 8, cell 2",False
REQ-R0C-02029,SCR-ADM-020,16,STRONG,BUSINESS_RULE,"table 19, row 9, cell 2",False
REQ-R0C-02030,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"table 19, row 10, cell 2",False
REQ-R0C-02031,SCR-ADM-031,9,STRONG,USER_ACTION,"table 19, row 12, cell 2",False
REQ-R0C-02032,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 19, row 14, cell 2",False
REQ-R0C-02033,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 19, row 15, cell 2",False
REQ-R0C-02034,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 19, row 16, cell 2",False
REQ-R0C-02035,SCR-ADM-051,4,WEAK,USER_ACTION,"table 19, row 17, cell 2",False
REQ-R0C-02036,SCR-ADM-051,4,WEAK,USER_ACTION,"table 19, row 18, cell 2",False
REQ-R0C-02037,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 19, row 19, cell 2",False
REQ-R0C-02038,SCR-ADM-040,8,STRONG,BUSINESS_RULE,"table 19, row 20, cell 2",False
REQ-R0C-02039,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 19, row 21, cell 2",False
REQ-R0C-02040,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 19, row 22, cell 2",False
REQ-R0C-02041,SCR-ADM-040,15,STRONG,BUSINESS_RULE,"table 19, row 23, cell 2",False
REQ-R0C-02042,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 19, row 24, cell 2",False
REQ-R0C-02043,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 19, row 25, cell 2",False
REQ-R0C-02044,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 20, row 2, cell 4",False
REQ-R0C-02045,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 20, row 3, cell 4",False
REQ-R0C-02046,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 20, row 4, cell 2",False
REQ-R0C-02047,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 20, row 5, cell 4",False
REQ-R0C-02048,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 20, row 6, cell 2",False
REQ-R0C-02049,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 6, cell 4",False
REQ-R0C-02050,SCR-ADM-040,10,STRONG,BUSINESS_RULE,"table 20, row 7, cell 2",False
REQ-R0C-02051,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 20, row 8, cell 4",False
REQ-R0C-02052,SCR-ADM-010,8,STRONG,USER_ACTION,"table 20, row 9, cell 2",False
REQ-R0C-02053,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 11, cell 2",False
REQ-R0C-02054,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 11, cell 4",False
REQ-R0C-02055,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 20, row 12, cell 2",False
REQ-R0C-02056,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 12, cell 4",False
REQ-R0C-02057,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 20, row 13, cell 2",False
REQ-R0C-02058,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 15, cell 2",False
REQ-R0C-02059,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 20, row 16, cell 2",False
REQ-R0C-02060,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 20, row 16, cell 4",False
REQ-R0C-02061,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 20, row 17, cell 2",False
REQ-R0C-02062,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 20, row 18, cell 2",False
REQ-R0C-02063,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 20, row 18, cell 4",False
REQ-R0C-02064,SCR-ADM-010,8,STRONG,USER_ACTION,"table 21, row 2, cell 2",False
REQ-R0C-02065,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 21, row 4, cell 2",False
REQ-R0C-02066,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 5, cell 2",False
REQ-R0C-02067,SCR-WEB-140,6,STRONG,USER_ACTION,"table 21, row 6, cell 2",False
REQ-R0C-02068,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 7, cell 1",False
REQ-R0C-02069,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 7, cell 2",False
REQ-R0C-02070,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 8, cell 1",False
REQ-R0C-02071,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 9, cell 2",False
REQ-R0C-02072,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 21, row 11, cell 1",False
REQ-R0C-02073,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 21, row 11, cell 2",False
REQ-R0C-02074,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 21, row 12, cell 1",False
REQ-R0C-02075,SCR-ADM-031,9,STRONG,USER_ACTION,"table 21, row 13, cell 2",False
REQ-R0C-02076,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 21, row 14, cell 2",False
REQ-R0C-02077,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 21, row 16, cell 1",False
REQ-R0C-02078,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 21, row 20, cell 2",False
REQ-R0C-02079,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 21, row 21, cell 2",False
REQ-R0C-02080,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 23, row 2, cell 2",False
REQ-R0C-02081,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 23, row 10, cell 2",False
REQ-R0C-02082,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 23, row 12, cell 2",False
REQ-R0C-02083,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 23, row 15, cell 2",False
REQ-R0C-02084,SCR-ADM-020,10,STRONG,USER_ACTION,"table 24, row 2, cell 8",False
REQ-R0C-02085,SCR-ADM-020,16,STRONG,USER_ACTION,"table 24, row 3, cell 8",False
REQ-R0C-02086,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 5, cell 7",False
REQ-R0C-02087,SCR-ADM-020,14,STRONG,USER_ACTION,"table 24, row 5, cell 8",False
REQ-R0C-02088,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 6, cell 8",False
REQ-R0C-02089,SCR-ADM-060,9,STRONG,BUSINESS_REQUIREMENT,"table 24, row 9, cell 8",False
REQ-R0C-02090,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 24, row 10, cell 6",False
REQ-R0C-02091,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 10, cell 7",False
REQ-R0C-02092,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 24, row 11, cell 6",False
REQ-R0C-02093,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 11, cell 7",False
REQ-R0C-02094,SCR-WEB-130,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 11, cell 8",False
REQ-R0C-02095,SCR-ADM-080,4,WEAK,BUSINESS_REQUIREMENT,"table 24, row 12, cell 7",False
REQ-R0C-02096,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 24, row 12, cell 8",False
REQ-R0C-02097,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 24, row 13, cell 6",False
REQ-R0C-02098,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 24, row 13, cell 8",False
REQ-R0C-02099,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 24, row 14, cell 8",False
REQ-R0C-02100,SCR-WEB-130,5,WEAK,BUSINESS_REQUIREMENT,"table 24, row 15, cell 8",False
REQ-R0C-02101,SCR-ADM-041,12,STRONG,USER_ACTION,"table 24, row 16, cell 8",False
REQ-R0C-02102,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 17, cell 6",False
REQ-R0C-02103,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 24, row 17, cell 7",False
REQ-R0C-02104,SCR-ADM-031,9,STRONG,USER_ACTION,"table 24, row 17, cell 8",False
REQ-R0C-02105,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 18, cell 6",False
REQ-R0C-02106,SCR-ADM-031,9,STRONG,USER_ACTION,"table 24, row 18, cell 8",False
REQ-R0C-02107,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 24, row 19, cell 7",False
REQ-R0C-02108,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 20, cell 6",False
REQ-R0C-02109,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 20, cell 7",False
REQ-R0C-02110,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 20, cell 8",False
REQ-R0C-02111,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 24, row 21, cell 7",False
REQ-R0C-02112,SCR-WEB-150,3,WEAK,BUSINESS_RULE,"table 24, row 21, cell 8",False
REQ-R0C-02113,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 26, row 2, cell 2",False
REQ-R0C-02114,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 26, row 3, cell 2",False
REQ-R0C-02115,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 26, row 5, cell 2",False
REQ-R0C-02116,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 26, row 6, cell 2",False
REQ-R0C-02117,SCR-ADM-040,8,STRONG,BUSINESS_RULE,"table 26, row 7, cell 2",False
REQ-R0C-02118,SCR-ADM-040,10,STRONG,BUSINESS_RULE,"table 26, row 8, cell 2",False
REQ-R0C-02119,SCR-ADM-020,16,STRONG,BUSINESS_RULE,"table 26, row 9, cell 2",False
REQ-R0C-02120,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"table 26, row 10, cell 2",False
REQ-R0C-02121,SCR-ADM-031,9,STRONG,USER_ACTION,"table 26, row 12, cell 2",False
REQ-R0C-02122,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 26, row 14, cell 2",False
REQ-R0C-02123,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 26, row 15, cell 2",False
REQ-R0C-02124,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 26, row 16, cell 2",False
REQ-R0C-02125,SCR-ADM-051,4,WEAK,USER_ACTION,"table 26, row 17, cell 2",False
REQ-R0C-02126,SCR-ADM-051,4,WEAK,USER_ACTION,"table 26, row 18, cell 2",False
REQ-R0C-02127,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 26, row 19, cell 2",False
REQ-R0C-02128,SCR-ADM-040,8,STRONG,BUSINESS_RULE,"table 26, row 20, cell 2",False
REQ-R0C-02129,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 26, row 21, cell 2",False
REQ-R0C-02130,SCR-ADM-020,10,STRONG,BUSINESS_REQUIREMENT,"table 26, row 22, cell 2",False
REQ-R0C-02131,SCR-ADM-040,15,STRONG,BUSINESS_RULE,"table 26, row 23, cell 2",False
REQ-R0C-02132,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 26, row 24, cell 2",False
REQ-R0C-02133,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 26, row 25, cell 2",False
REQ-R0C-02134,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 27, row 2, cell 4",False
REQ-R0C-02135,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 27, row 3, cell 4",False
REQ-R0C-02136,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 27, row 4, cell 2",False
REQ-R0C-02137,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 27, row 5, cell 4",False
REQ-R0C-02138,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 27, row 6, cell 2",False
REQ-R0C-02139,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 6, cell 4",False
REQ-R0C-02140,SCR-ADM-040,10,STRONG,BUSINESS_RULE,"table 27, row 7, cell 2",False
REQ-R0C-02141,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 27, row 8, cell 4",False
REQ-R0C-02142,SCR-ADM-010,8,STRONG,USER_ACTION,"table 27, row 9, cell 2",False
REQ-R0C-02143,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 11, cell 2",False
REQ-R0C-02144,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 11, cell 4",False
REQ-R0C-02145,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 27, row 12, cell 2",False
REQ-R0C-02146,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 12, cell 4",False
REQ-R0C-02147,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 27, row 13, cell 2",False
REQ-R0C-02148,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 15, cell 2",False
REQ-R0C-02149,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 27, row 16, cell 2",False
REQ-R0C-02150,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 27, row 16, cell 4",False
REQ-R0C-02151,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 27, row 17, cell 2",False
REQ-R0C-02152,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 27, row 18, cell 2",False
REQ-R0C-02153,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 27, row 18, cell 4",False
REQ-R0C-02154,SCR-ADM-010,8,STRONG,USER_ACTION,"table 28, row 2, cell 2",False
REQ-R0C-02155,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 28, row 4, cell 2",False
REQ-R0C-02156,SCR-ADM-020,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 5, cell 2",False
REQ-R0C-02157,SCR-WEB-140,6,STRONG,USER_ACTION,"table 28, row 6, cell 2",False
REQ-R0C-02158,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 7, cell 1",False
REQ-R0C-02159,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 7, cell 2",False
REQ-R0C-02160,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 8, cell 1",False
REQ-R0C-02161,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 9, cell 2",False
REQ-R0C-02162,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 28, row 11, cell 1",False
REQ-R0C-02163,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 28, row 11, cell 2",False
REQ-R0C-02164,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 28, row 12, cell 1",False
REQ-R0C-02165,SCR-ADM-031,9,STRONG,USER_ACTION,"table 28, row 13, cell 2",False
REQ-R0C-02166,SCR-ADM-020,12,STRONG,BUSINESS_REQUIREMENT,"table 28, row 14, cell 2",False
REQ-R0C-02167,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 28, row 16, cell 1",False
REQ-R0C-02168,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 28, row 20, cell 2",False
REQ-R0C-02169,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 28, row 21, cell 2",False
REQ-R0C-02170,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 30, row 2, cell 2",False
REQ-R0C-02171,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 30, row 11, cell 2",False
REQ-R0C-02172,SCR-ADM-031,9,STRONG,BUSINESS_REQUIREMENT,"table 30, row 13, cell 2",False
REQ-R0C-02173,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 30, row 16, cell 2",False
REQ-R0C-02174,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 33, row 2, cell 2",False
REQ-R0C-02175,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 33, row 4, cell 2",False
REQ-R0C-02176,SCR-ADM-041,12,STRONG,BUSINESS_RULE,"table 35, row 2, cell 8",False
REQ-R0C-02177,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 35, row 4, cell 6",False
REQ-R0C-02178,SCR-ADM-020,14,STRONG,USER_ACTION,"table 35, row 4, cell 8",False
REQ-R0C-02179,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 35, row 5, cell 7",False
REQ-R0C-02180,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 35, row 5, cell 8",False
REQ-R0C-02181,SCR-ADM-041,8,STRONG,USER_ACTION,"table 35, row 6, cell 8",False
REQ-R0C-02182,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 35, row 7, cell 7",False
REQ-R0C-02183,SCR-ADM-051,4,WEAK,USER_ACTION,"table 35, row 7, cell 8",False
REQ-R0C-02184,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 35, row 9, cell 8",False
REQ-R0C-02185,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 36, row 4, cell 3",False
REQ-R0C-02186,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 36, row 5, cell 3",False
REQ-R0C-02187,SCR-WEB-400,8,STRONG,BUSINESS_REQUIREMENT,"table 36, row 6, cell 3",False
REQ-R0C-02188,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 36, row 7, cell 3",False
REQ-R0C-02189,SCR-WEB-400,4,WEAK,BUSINESS_REQUIREMENT,"table 36, row 8, cell 3",False
REQ-R0C-02190,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 36, row 9, cell 3",False
REQ-R0C-02191,SCR-ADM-041,12,STRONG,BUSINESS_RULE,"table 38, row 2, cell 2",False
REQ-R0C-02192,SCR-ADM-010,8,STRONG,USER_ACTION,"table 38, row 4, cell 2",False
REQ-R0C-02193,SCR-ADM-020,10,STRONG,USER_ACTION,"table 38, row 5, cell 2",False
REQ-R0C-02194,SCR-ADM-020,16,STRONG,BUSINESS_RULE,"table 38, row 6, cell 2",False
REQ-R0C-02195,SCR-ADM-041,10,STRONG,USER_ACTION,"table 38, row 7, cell 2",False
REQ-R0C-02196,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 38, row 8, cell 2",False
REQ-R0C-02197,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 38, row 9, cell 2",False
REQ-R0C-02198,SCR-ADM-051,4,WEAK,USER_ACTION,"table 38, row 10, cell 2",False
REQ-R0C-02199,SCR-ADM-051,4,WEAK,USER_ACTION,"table 38, row 11, cell 2",False
REQ-R0C-02200,SCR-ADM-051,4,WEAK,USER_ACTION,"table 38, row 12, cell 2",False
REQ-R0C-02201,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 38, row 13, cell 2",False
REQ-R0C-02202,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 38, row 14, cell 2",False
REQ-R0C-02203,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"table 38, row 15, cell 2",False
REQ-R0C-02204,SCR-ADM-020,2,WEAK,BUSINESS_RULE,"table 38, row 16, cell 2",False
REQ-R0C-02205,SCR-ADM-041,10,STRONG,BUSINESS_REQUIREMENT,"table 38, row 18, cell 2",False
REQ-R0C-02206,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 38, row 19, cell 2",False
REQ-R0C-02207,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 38, row 20, cell 2",False
REQ-R0C-02208,SCR-ADM-041,11,STRONG,BUSINESS_REQUIREMENT,"table 38, row 21, cell 2",False
REQ-R0C-02209,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 38, row 22, cell 2",False
REQ-R0C-02210,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"table 38, row 23, cell 2",False
REQ-R0C-02211,SCR-ADM-041,8,STRONG,BUSINESS_REQUIREMENT,"table 38, row 24, cell 2",False
REQ-R0C-02212,SCR-ADM-040,8,STRONG,USER_ACTION,"table 39, row 3, cell 4",False
REQ-R0C-02213,SCR-ADM-010,8,STRONG,BUSINESS_REQUIREMENT,"table 39, row 4, cell 2",False
REQ-R0C-02214,SCR-ADM-080,5,WEAK,BUSINESS_REQUIREMENT,"table 39, row 5, cell 4",False
REQ-R0C-02215,SCR-ADM-051,4,WEAK,USER_ACTION,"table 39, row 6, cell 2",False
REQ-R0C-02216,SCR-ADM-051,4,WEAK,USER_ACTION,"table 39, row 7, cell 2",False
REQ-R0C-02217,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 7, cell 4",False
REQ-R0C-02218,SCR-ADM-051,4,WEAK,USER_ACTION,"table 39, row 8, cell 2",False
REQ-R0C-02219,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 8, cell 4",False
REQ-R0C-02220,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 9, cell 2",False
REQ-R0C-02221,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 9, cell 4",False
REQ-R0C-02222,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 10, cell 2",False
REQ-R0C-02223,SCR-ADM-020,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 10, cell 4",False
REQ-R0C-02224,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 11, cell 2",False
REQ-R0C-02225,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 11, cell 4",False
REQ-R0C-02226,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 12, cell 2",False
REQ-R0C-02227,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 39, row 12, cell 4",False
REQ-R0C-02228,SCR-ADM-020,14,STRONG,BUSINESS_REQUIREMENT,"table 40, row 2, cell 2",False
REQ-R0C-02229,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 40, row 5, cell 2",False
REQ-R0C-02230,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 40, row 7, cell 2",False
REQ-R0C-02231,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 40, row 8, cell 2",False
REQ-R0C-02232,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 40, row 9, cell 2",False
REQ-R0C-02233,SCR-WEB-130,4,WEAK,BUSINESS_REQUIREMENT,"table 40, row 10, cell 2",False
REQ-R0C-02234,SCR-ADM-041,12,STRONG,BUSINESS_REQUIREMENT,"table 40, row 15, cell 2",False
REQ-R0C-02235,SCR-ADM-011,8,STRONG,USER_ACTION,"table 43, row 2, cell 3",False
REQ-R0C-02236,SCR-WEB-310,12,STRONG,BUSINESS_REQUIREMENT,"table 43, row 3, cell 3",False
REQ-R0C-02237,SCR-ADM-011,6,STRONG,USER_ACTION,"table 43, row 4, cell 3",False
REQ-R0C-02238,SCR-ADM-040,6,STRONG,BUSINESS_REQUIREMENT,"table 43, row 5, cell 3",False
REQ-R0C-02239,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"table 43, row 6, cell 3",False
REQ-R0C-02240,SCR-VIR-720,4,WEAK,BUSINESS_REQUIREMENT,"table 43, row 7, cell 3",False
REQ-R0C-02241,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 44, row 2, cell 1",False
REQ-R0C-02242,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"table 48, row 2, cell 3",False
REQ-R0C-02243,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"table 48, row 3, cell 3",False
REQ-R0C-02244,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"table 48, row 4, cell 3",False
REQ-R0C-02245,SCR-ADM-051,4,WEAK,USER_ACTION,"table 49, row 2, cell 2",False
REQ-R0C-02246,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 2, cell 3",False
REQ-R0C-02247,SCR-ADM-010,10,STRONG,BUSINESS_REQUIREMENT,"table 49, row 3, cell 2",False
REQ-R0C-02248,SCR-ADM-020,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 4, cell 1",False
REQ-R0C-02249,SCR-VIR-720,8,STRONG,BUSINESS_REQUIREMENT,"table 49, row 4, cell 2",False
REQ-R0C-02250,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 49, row 5, cell 3",False
REQ-R0C-02251,SCR-ADM-030,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 7, cell 3",False
REQ-R0C-02252,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 49, row 7, cell 5",False
REQ-R0C-02253,SCR-ADM-001,2,WEAK,BUSINESS_REQUIREMENT,"table 49, row 8, cell 3",False
REQ-R0C-02254,SCR-WEB-310,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 9, cell 2",False
REQ-R0C-02255,SCR-ADM-011,2,WEAK,BUSINESS_REQUIREMENT,"table 49, row 9, cell 3",False
REQ-R0C-02256,SCR-WEB-310,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 9, cell 5",False
REQ-R0C-02257,SCR-ADM-040,10,STRONG,BUSINESS_REQUIREMENT,"table 49, row 10, cell 2",False
REQ-R0C-02258,SCR-ADM-040,2,WEAK,BUSINESS_REQUIREMENT,"table 49, row 11, cell 2",False
REQ-R0C-02259,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"table 49, row 11, cell 3",False
REQ-R0C-02260,SCR-WEB-130,6,STRONG,BUSINESS_REQUIREMENT,"table 49, row 12, cell 3",False
REQ-R0C-02261,SCR-VIR-720,4,WEAK,BUSINESS_REQUIREMENT,"table 49, row 13, cell 3",False
REQ-R0C-02262,SCR-WEB-150,8,STRONG,BUSINESS_REQUIREMENT,"table 49, row 14, cell 3",False
REQ-R0C-02263,SCR-ADM-040,4,WEAK,BUSINESS_REQUIREMENT,"table 49, row 15, cell 5",False
