finding_id,route,screen_id,persona,mode,locale,direction,theme,severity,category,observation,user_cost,evidence_path,evidence_status,source_refs,recommendation,acceptance_test,design_package,status
WP01-UI-0576,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Visual hierarchy,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; visual hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Establish a single decision-first page header with job, lifecycle state, scope and one primary action.","On /planning/plans/:id in en-LTR light, verify: Establish a single decision-first page header with job, lifecycle state, scope and one primary action.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0577,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Action hierarchy,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; action hierarchy remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.","On /planning/plans/:id in en-LTR light, verify: Separate primary, secondary, destructive and irreversible actions by placement, color and confirmation.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0578,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Density,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; density remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.,"On /planning/plans/:id in en-LTR light, verify: Use progressive disclosure and bounded regions so the page remains scannable at operational data scale.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0579,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Typography,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; typography remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.","On /planning/plans/:id in en-LTR light, verify: Apply the governed Arabic/Latin type scale with stable numerals, line height and truncation behavior.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0580,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Status semantics,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; status semantics remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use tokenized status labels with text, icon and color; never rely on color alone.","On /planning/plans/:id in en-LTR light, verify: Use tokenized status labels with text, icon and color; never rely on color alone.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0581,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Navigation,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; navigation remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep current destination, journey stage and back path explicit in side rail and breadcrumb.","On /planning/plans/:id in en-LTR light, verify: Keep current destination, journey stage and back path explicit in side rail and breadcrumb.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0582,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Persona identity,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; persona identity remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Expose authenticated role and governed scope without implying that the user can switch roles.,"On /planning/plans/:id in en-LTR light, verify: Expose authenticated role and governed scope without implying that the user can switch roles.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0583,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Table/list,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; table/list remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.","On /planning/plans/:id in en-LTR light, verify: Provide sticky headers, readable columns, row identity and bounded pagination or virtualization.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0584,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Filters,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; filters remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.,"On /planning/plans/:id in en-LTR light, verify: Distinguish global navigation search from entity search and expose active-filter chips plus clear-all.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0585,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Selection,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; selection remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show selection count, scope and cross-page behavior before enabling bulk actions.","On /planning/plans/:id in en-LTR light, verify: Show selection count, scope and cross-page behavior before enabling bulk actions.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0586,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Forms,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; forms remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.","On /planning/plans/:id in en-LTR light, verify: Keep labels persistent, group related fields and distinguish required, optional and policy-blocked inputs.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0587,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Validation,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; validation remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Place specific validation beside the field and summarize blockers near the action region.,"On /planning/plans/:id in en-LTR light, verify: Place specific validation beside the field and summarize blockers near the action region.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0588,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Empty state,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; empty state remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Use honest empty states that explain scope, cause and the permitted next action.","On /planning/plans/:id in en-LTR light, verify: Use honest empty states that explain scope, cause and the permitted next action.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0589,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Loading state,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; loading state remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Reserve layout and announce loading or delayed data without masking stale content as current.,"On /planning/plans/:id in en-LTR light, verify: Reserve layout and announce loading or delayed data without masking stale content as current.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0590,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P1,Provider truth,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; provider truth remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Render unavailable or partial integrations as fail-closed states with no simulated success cues.,"On /planning/plans/:id in en-LTR light, verify: Render unavailable or partial integrations as fail-closed states with no simulated success cues.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0591,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Freshness,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; freshness remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Show last-updated time, data scope and partial-source state beside decision content.","On /planning/plans/:id in en-LTR light, verify: Show last-updated time, data scope and partial-source state beside decision content.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0592,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Focus,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; focus remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,"Provide visible focus order through shell, filters, content and action regions.","On /planning/plans/:id in en-LTR light, verify: Provide visible focus order through shell, filters, content and action regions.",CD-PREM-03,OPEN_NOT_EVIDENCED
WP01-UI-0593,/planning/plans/:id,SCR-WEB-150,Planner,default,en,LTR,light,P2,Accessible names,No safe direct en-LTR light visual evidence exists for /planning/plans/:id; accessible names remains a mandatory verification requirement and is not claimed as observed.,"Reduced scan clarity, state recognition or visual trust on /planning/plans/:id.",,BLOCKED_SAFETY,/Users/vikramindla/InspectionOps/11_OPERATIONALIZATION/03_PREMIUM_UIUX_PLAN/20260719/FULL_59_ROUTE_SCREENSHOT_SCOPE.csv;product-contract/screens/screen_route_catalogue.csv;design/claude-design-mvp1/authority/CODE_ROUTE_RECONCILIATION.csv,Ensure every icon control has a unique accessible name in its visible context.,"On /planning/plans/:id in en-LTR light, verify: Ensure every icon control has a unique accessible name in its visible context.",CD-PREM-03,OPEN_NOT_EVIDENCED
