requirement_id,module,capability,classification,process_phases,journey,authoritative_storyboard,channel,screens,states,state_transitions,behavior,acceptance_id,evidence_contracts,error_contracts,source
MVP1-M04-153,Physical Inspection Execution,Handle Checklist Errors,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Retry. -> Handle validation failures, save failures, evidence upload failures and synchronization failures while preserving entered information.",AC-0266,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 154
MVP1-M04-154,Physical Inspection Execution,Upload Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"Upload Photo, Video or Document. -> Upload and associate evidence with the active inspection session.",AC-0267,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 155
MVP1-M04-155,Physical Inspection Execution,Select Evidence Source,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"Select Camera, Gallery or File. -> Display supported evidence sources.",AC-0268,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 156
MVP1-M04-156,Physical Inspection Execution,Capture Photo,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Take Photo. -> Launch device camera and capture image.,AC-0269,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 157
MVP1-M04-157,Physical Inspection Execution,Capture Video,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Record Video. -> Launch video recorder and capture video.,AC-0270,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 158
MVP1-M04-158,Physical Inspection Execution,Upload Document,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Select Document. -> Upload supported document types.,AC-0271,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 159
MVP1-M04-159,Physical Inspection Execution,Add Evidence Comment,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Enter Comment. -> Store comment with evidence record.,AC-0272,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 160
MVP1-M04-160,Physical Inspection Execution,Annotate Image,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Draw Annotation. -> Save annotation layer while preserving original image.,AC-0273,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 161
MVP1-M04-161,Physical Inspection Execution,Link Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"None -> Link evidence to Factory Information, Report Field, Inspection Item, Violation or Action Form.",AC-0274,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 162
MVP1-M04-162,Physical Inspection Execution,Preview Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Open Evidence. -> Display preview according to file type.,AC-0275,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 163
MVP1-M04-163,Physical Inspection Execution,Replace Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Replace File. -> Archive previous version and upload replacement.,AC-0276,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 164
MVP1-M04-164,Physical Inspection Execution,Delete Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Delete Evidence. -> Remove evidence from inspection package while recording audit event.,AC-0277,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 165
MVP1-M04-165,Physical Inspection Execution,Validate Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"None -> Validate mandatory evidence, file type, file size and supported formats.",AC-0278,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 166
MVP1-M04-166,Physical Inspection Execution,Compress Media,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Compress images and videos before synchronization without compromising required quality.,AC-0279,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 167
MVP1-M04-167,Physical Inspection Execution,Offline Evidence Storage,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Continue Upload. -> Store evidence securely on device until synchronization.,AC-0280,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 168
MVP1-M04-168,Physical Inspection Execution,Synchronize Evidence,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),None -> Synchronize queued evidence while preserving relationships.,AC-0281,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 169
MVP1-M04-169,Physical Inspection Execution,Generate Evidence Audit,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"None -> Record upload, replace, delete, preview, annotation and synchronization events.",AC-0282,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 170
MVP1-M04-170,Physical Inspection Execution,Handle Evidence Errors,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"Retry Upload. -> Handle upload failures, synchronization failures, storage failures and unsupported formats without losing existing evidence.",AC-0283,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 171
MVP1-M04-171,Physical Inspection Execution,Evaluate Action Form Triggers,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),None -> Evaluate configured trigger rules after each inspection response.,AC-0284,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 172
MVP1-M04-172,Physical Inspection Execution,Generate Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),None -> Create Action Form from Dynamic Form Builder using configured template.,AC-0285,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 173
MVP1-M04-173,Physical Inspection Execution,Assign Action Form Type,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"None -> Assign configured form type (Corrective Action, Notice, Acknowledgment, Shutdown, etc.).",AC-0286,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 174
MVP1-M04-174,Physical Inspection Execution,Load Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Open Form. -> Load dynamic fields and sections according to configuration.,AC-0287,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 175
MVP1-M04-175,Physical Inspection Execution,Render Dynamic Form Fields,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Complete fields. -> Render text, number, lookup, date, attachment, signature and custom controls.",AC-0288,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 176
MVP1-M04-176,Physical Inspection Execution,Apply Conditional Visibility,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Fill data. -> Evaluate conditional display rules defined in the Form Builder.,AC-0289,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 177
MVP1-M04-177,Physical Inspection Execution,Validate Mandatory Fields,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,Complete required fields. -> Validate mandatory fields before allowing completion.,AC-0290,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 178
MVP1-M04-178,Physical Inspection Execution,Capture Action Form Responses,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Enter values. -> Save responses as part of the inspection session.,AC-0291,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 179
MVP1-M04-179,Physical Inspection Execution,Attach Evidence to Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Upload evidence. -> Link uploaded evidence directly to the Action Form.,AC-0292,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 180
MVP1-M04-180,Physical Inspection Execution,Capture Digital Signature,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,"Sign electronically. -> Capture inspector signature and, when configured, factory representative signature. If refused, record refusal reason.",AC-0293,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 181
MVP1-M04-181,Physical Inspection Execution,Save Draft Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Save Draft. -> Save partially completed Action Form including responses and evidence.,AC-0294,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 182
MVP1-M04-182,Physical Inspection Execution,Auto Save Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Continue working. -> Save Action Form automatically after configurable intervals and major changes.,AC-0295,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 183
MVP1-M04-183,Physical Inspection Execution,Complete Action Form,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),Click Complete. -> Validate all mandatory requirements and mark Action Form as completed.,AC-0296,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 184
MVP1-M04-184,Physical Inspection Execution,Update Wizard Progress,MVP1 Mandatory,P07,SB08 Physical Inspection Execution Workspace,SB08,iPad / Inspector Workspace,SCR-IPAD-630,Start Allowed->In Progress->Ready for Validation,STM-INS-001,None -> Update inspection progress based on completed Action Forms.,AC-0297,EV-006;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 185
MVP1-M04-185,Physical Inspection Execution,Review Generated Action Forms,MVP1 Mandatory,P08,"SB08 Execution Workspace; SB15 Evidence, Violations, Penalties and Action Forms",SB08/SB15,iPad / Inspector Workspace,SCR-IPAD-640;SCR-IPAD-650,Observation->Evidence Linked->Finding->Violation/Action,(P08 evidence chain; ENG-07/ENG-08 governed),"Review forms. -> Display generated forms, completion status, evidence count and signature status.",AC-0298,EV-007;EV-003;EV-001;EV-011;EV-012,ERR-PKG-001;ERR-GEO-001;ERR-GEO-002;ERR-OFF-001;ERR-OFF-002;ERR-EVD-001;ERR-EVD-002;ERR-SUB-001;ERR-SUB-002,Inspection Project.xlsx | Inspection excution-Start jou | row 186
