capture_id,screen_id,screen_name,channel,process_id,route,catalogue_route,route_status,persona,authorization,permission_rule,state,locale,direction,theme,viewport_profile,viewport,data_precondition,safe_capture_rule,existing_evidence_reuse,blocker,wave
P2C-02123,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,validation,EN,LTR,light,E,1024x768,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02124,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,validation,AR,RTL,dark,F,1024x768,Local draft/fixture with named invalid field or guard; do not submit/publish,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02125,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,EN,LTR,light,A,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02126,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,EN,LTR,dark,B,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02127,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,AR,RTL,light,C,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02128,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,AR,RTL,dark,D,1440x1024,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02129,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,EN,LTR,light,E,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02130,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,read_only,AR,RTL,dark,F,1024x768,Immutable/published/submitted fixture or view-only role; no edit attempt beyond client guard,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02131,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,EN,LTR,light,A,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02132,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,EN,LTR,dark,B,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02133,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,AR,RTL,light,C,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02134,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,AR,RTL,dark,D,1440x1024,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02135,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,EN,LTR,light,E,1024x768,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02136,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,stale,AR,RTL,dark,F,1024x768,Fixture carries an explicit old freshness/version timestamp,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02137,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,EN,LTR,light,A,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02138,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,EN,LTR,dark,B,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02139,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,AR,RTL,light,C,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02140,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,AR,RTL,dark,D,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02141,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,EN,LTR,light,E,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02142,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,degraded,AR,RTL,dark,F,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02143,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,EN,LTR,light,A,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02144,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,EN,LTR,dark,B,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02145,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,AR,RTL,light,C,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02146,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,AR,RTL,dark,D,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02147,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,EN,LTR,light,E,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02148,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,pending,AR,RTL,dark,F,1024x768,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02149,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,EN,LTR,light,A,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02150,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,EN,LTR,dark,B,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02151,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,AR,RTL,light,C,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02152,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,AR,RTL,dark,D,1440x1024,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02153,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,EN,LTR,light,E,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02154,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,failed,AR,RTL,dark,F,1024x768,Fail-closed provider/subservice fixture; provider remains unavailable and clearly labelled,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
P2C-02155,SCR-WEB-130,Immediate Visit Planning,Web Portal,G2-P01,/planning/immediate,/planning/immediate,implemented,Authorized Inspector,positive,Restricted role,recovery,EN,LTR,light,A,1440x1024,Deterministic local queue/version fixture; no server overwrite or workflow transition,READ_ONLY_CAPTURE; no publish/approve/submit/cancel/reassign/override; stop if state requires shared mutation; mask PII/secrets,AUDIT_DELTA: CD023 live-remediation EN/AR x dark/light x desktop/narrow,none,W1_REUSE_RICH
